efo_id,efo_term,max_phase_for_ind,molecule_chembl_id
EFO:0002970,muscular disease,2.0,CHEMBL3989857
EFO:0003882,osteoporosis,1.0,CHEMBL3989857
EFO:0003884,chronic kidney disease,2.0,CHEMBL3989857
EFO:0004142,colorectal neoplasm,3.0,CHEMBL3989857
EFO:0004149,neuropathy,1.0,CHEMBL3989857
EFO:0004777,alcohol withdrawal,3.0,CHEMBL3989857
EFO:0005279,temporomandibular joint disorder,1.0,CHEMBL3989857
EFO:0005762,neuropathic pain,2.0,CHEMBL3989857
EFO:0006859,head and neck malignant neoplasia,1.0,CHEMBL3989857
EFO:0007294,"hand, foot and mouth disease",2.0,CHEMBL3989857
EFO:1001254,noise-induced hearing loss,2.0,CHEMBL3989857
EFO:1001412,renal colic,2.0,CHEMBL3989857
HP:0002315,Headache,2.0,CHEMBL3989857
EFO:0001642,lymphoid neoplasm,3.0,CHEMBL796
EFO:0003890,drug dependence,2.0,CHEMBL796
EFO:0005252,orthostatic hypotension,1.0,CHEMBL796
EFO:0005611,opioid dependence,1.0,CHEMBL796
HP:0000726,Dementia,3.0,CHEMBL796
EFO:0000630,oligoastrocytoma,2.0,CHEMBL61872
EFO:0002499,anaplastic astrocytoma,2.0,CHEMBL61872
EFO:0002501,anaplastic oligodendroglioma,2.0,CHEMBL61872
EFO:0005585,shigellosis,2.0,CHEMBL62381
EFO:0003894,acne,2.0,CHEMBL93
EFO:0000182,hepatocellular carcinoma,3.0,CHEMBL1200574
EFO:0000319,cardiovascular disease,2.0,CHEMBL1200574
EFO:0000341,chronic obstructive pulmonary disease,3.0,CHEMBL1200574
EFO:0000373,congestive heart failure,4.0,CHEMBL1200574
EFO:0000389,cutaneous melanoma,3.0,CHEMBL1200574
EFO:0000519,glioblastoma multiforme,2.0,CHEMBL1200574
EFO:0000544,infection,3.0,CHEMBL1200574
EFO:0000545,infertility,3.0,CHEMBL1200574
EFO:0000556,ischemia,2.0,CHEMBL1200574
EFO:0000662,polyp,2.0,CHEMBL1200574
EFO:0000676,psoriasis,2.0,CHEMBL1200574
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL1200574
EFO:0000699,Sjogren syndrome,3.0,CHEMBL1200574
EFO:0000712,stroke,3.0,CHEMBL1200574
EFO:0000713,subarachnoid hemorrhage,2.0,CHEMBL1200574
EFO:0000717,systemic scleroderma,2.0,CHEMBL1200574
EFO:0000729,ulcerative colitis,2.0,CHEMBL1200574
EFO:0000765,AIDS,1.0,CHEMBL1200574
EFO:0001068,malaria,3.0,CHEMBL1200574
EFO:0001074,morbid obesity,3.0,CHEMBL1200574
EFO:0001422,cirrhosis of liver,3.0,CHEMBL1200574
EFO:0001666,aortic aneurysm,2.0,CHEMBL1200574
EFO:0002614,insulin resistance,1.0,CHEMBL1200574
EFO:0002687,ischemia reperfusion injury,2.0,CHEMBL1200574
EFO:0003144,heart failure,4.0,CHEMBL1200574
EFO:0003756,autism spectrum disorder,2.0,CHEMBL1200574
EFO:0003777,heart disease,3.0,CHEMBL1200574
EFO:0003819,dental caries,1.0,CHEMBL1200574
EFO:0003890,drug dependence,1.0,CHEMBL1200574
EFO:0003929,relapsing-remitting multiple sclerosis,3.0,CHEMBL1200574
EFO:0003931,bone fracture,3.0,CHEMBL1200574
EFO:0003932,bacterial vaginosis,2.0,CHEMBL1200574
EFO:0003964,hip fracture,2.0,CHEMBL1200574
EFO:0004209,hypospadias,2.0,CHEMBL1200574
EFO:0004227,Dengue Hemorrhagic Fever,2.0,CHEMBL1200574
EFO:0004229,Dupuytren Contracture,2.0,CHEMBL1200574
EFO:0004234,erectile dysfunction,2.0,CHEMBL1200574
EFO:0004242,obsessive-compulsive disorder,2.0,CHEMBL1200574
EFO:0004269,cardiac arrhythmia,2.0,CHEMBL1200574
EFO:0004272,anemia (phenotype),3.0,CHEMBL1200574
EFO:0004273,scoliosis,3.0,CHEMBL1200574
EFO:0004282,thoracic aortic aneurysm,2.0,CHEMBL1200574
EFO:0004288,colonic neoplasm,2.0,CHEMBL1200574
EFO:0004319,smoking cessation,2.0,CHEMBL1200574
EFO:0004320,suicidal ideation,3.0,CHEMBL1200574
EFO:0004994,lumbar disc degeneration,2.0,CHEMBL1200574
EFO:0005547,dengue disease,1.0,CHEMBL1200574
EFO:0005669,intracerebral hemorrhage,2.0,CHEMBL1200574
EFO:0005762,neuropathic pain,2.0,CHEMBL1200574
EFO:0005854,allergic rhinitis,3.0,CHEMBL1200574
EFO:0006859,head and neck malignant neoplasia,2.0,CHEMBL1200574
EFO:0007141,allergic conjunctivitis,2.0,CHEMBL1200574
EFO:0007149,appendicitis,2.0,CHEMBL1200574
EFO:0007243,Ebola hemorrhagic fever,2.0,CHEMBL1200574
EFO:0007282,genital herpes,2.0,CHEMBL1200574
EFO:0007332,Japanese encephalitis,3.0,CHEMBL1200574
EFO:0007415,otitis media with effusion,3.0,CHEMBL1200574
EFO:0007440,placenta accreta,3.0,CHEMBL1200574
EFO:0007454,postpoliomyelitis syndrome,3.0,CHEMBL1200574
EFO:0007486,sinusitis,3.0,CHEMBL1200574
EFO:1000710,hidradenitis suppurativa,2.0,CHEMBL1200574
EFO:1000906,dry eye syndrome,3.0,CHEMBL1200574
EFO:1000941,frozen shoulder,3.0,CHEMBL1200574
EFO:1001068,obstructive jaundice,3.0,CHEMBL1200574
EFO:1001121,prediabetes syndrome,1.0,CHEMBL1200574
EFO:1001134,pulmonary edema,2.0,CHEMBL1200574
EFO:1001267,Aortic Coarctation,1.0,CHEMBL1200574
EFO:1001289,"Cholecystitis, Acute",3.0,CHEMBL1200574
EFO:1001412,renal colic,1.0,CHEMBL1200574
EFO:1001434,Tendinopathy,3.0,CHEMBL1200574
EFO:1001459,diabetic foot,2.0,CHEMBL1200574
EFO:1001474,pneumococcal pneumonia,1.0,CHEMBL1200574
EFO:1001476,streptococcal infection,1.0,CHEMBL1200574
EFO:1001485,acromegaly,2.0,CHEMBL1200574
EFO:1001896,lateral epicondylitis,3.0,CHEMBL1200574
EFO:1001904,oral mucositis,2.0,CHEMBL1200574
EFO:1001909,Plantar Fasciitis,3.0,CHEMBL1200574
EFO:1002000,Takotsubo cardiomyopathy,2.0,CHEMBL1200574
HP:0000175,Cleft palate,3.0,CHEMBL1200574
HP:0000989,Pruritus,1.0,CHEMBL1200574
HP:0001943,Hypoglycemia,2.0,CHEMBL1200574
HP:0002019,Constipation,3.0,CHEMBL1200574
HP:0002315,Headache,3.0,CHEMBL1200574
HP:0002619,Varicose veins,2.0,CHEMBL1200574
HP:0011868,Sciatica,2.0,CHEMBL1200574
HP:0012735,Cough,2.0,CHEMBL1200574
HP:0100806,Sepsis,3.0,CHEMBL1200574
HP:0200042,Skin ulcer,2.0,CHEMBL1200574
Orphanet:365,Glycogen storage disease due to acid maltase deficiency,1.0,CHEMBL1200574
,,4.0,CHEMBL1200574
EFO:0000544,infection,4.0,CHEMBL43708
EFO:1001272,bacterial pneumonia,3.0,CHEMBL43708
EFO:1001865,ventilator-associated pneumonia,3.0,CHEMBL43708
EFO:0001642,lymphoid neoplasm,2.0,CHEMBL1200823
EFO:0002610,cocaine dependence,2.0,CHEMBL5314358
EFO:0003762,vitamin D deficiency,3.0,CHEMBL5314358
EFO:0003768,nicotine dependence,2.0,CHEMBL5314358
EFO:0003888,attention deficit hyperactivity disorder,2.0,CHEMBL5314358
EFO:0005611,opioid dependence,2.0,CHEMBL5314358
EFO:0007419,Paramyxoviridae infectious disease,2.0,CHEMBL5314358
EFO:1000781,overactive bladder,2.0,CHEMBL5314358
EFO:0001378,multiple myeloma,3.0,CHEMBL834
EFO:0003882,osteoporosis,1.0,CHEMBL834
EFO:0001068,malaria,3.0,CHEMBL1200391
EFO:0003103,urinary tract infection,3.0,CHEMBL1200391
EFO:0007444,Plasmodium falciparum malaria,2.0,CHEMBL298470
EFO:0000389,cutaneous melanoma,2.0,CHEMBL7301
EFO:0000565,leukemia,1.0,CHEMBL7301
EFO:0000574,lymphoma,1.0,CHEMBL7301
EFO:0000616,neoplasm,3.0,CHEMBL7301
EFO:0001378,multiple myeloma,1.0,CHEMBL7301
EFO:0005411,schizoaffective disorder,3.0,CHEMBL7301
EFO:0006859,head and neck malignant neoplasia,2.0,CHEMBL7301
EFO:0000474,epilepsy,1.0,CHEMBL1064
EFO:0000685,rheumatoid arthritis,1.0,CHEMBL1064
EFO:0000702,small cell lung carcinoma,2.0,CHEMBL1064
EFO:0000731,uterine fibroid,2.0,CHEMBL1064
EFO:0001378,multiple myeloma,2.0,CHEMBL1064
EFO:0001663,prostate carcinoma,2.0,CHEMBL1064
EFO:0002618,pancreatic carcinoma,2.0,CHEMBL1064
EFO:0003876,intermittent vascular claudication,2.0,CHEMBL1064
EFO:0004264,vascular disease,1.0,CHEMBL1064
EFO:0005672,acute coronary syndrome,3.0,CHEMBL1064
EFO:1001121,prediabetes syndrome,2.0,CHEMBL1064
EFO:1001375,Myocardial Ischemia,3.0,CHEMBL1064
EFO:1001466,Graves ophthalmopathy,3.0,CHEMBL1064
EFO:1001898,mucositis,2.0,CHEMBL1064
HP:0100806,Sepsis,2.0,CHEMBL1064
Orphanet:79211,Combined hyperlipidemia,3.0,CHEMBL1064
EFO:1000783,diabetic neuropathy,3.0,CHEMBL2108885
EFO:0000540,immune system disease,2.0,CHEMBL2108887
EFO:0000096,neoplasm of mature B-cells,3.0,CHEMBL1201438
EFO:0000180,HIV-1 infection,3.0,CHEMBL1201438
EFO:0000182,hepatocellular carcinoma,1.0,CHEMBL1201438
EFO:0000183,Hodgkins lymphoma,2.0,CHEMBL1201438
EFO:0000198,myelodysplastic syndrome,3.0,CHEMBL1201438
EFO:0000221,acute monocytic leukemia,3.0,CHEMBL1201438
EFO:0000223,acute myelomonocytic leukemia,3.0,CHEMBL1201438
EFO:0000309,Burkitts lymphoma,3.0,CHEMBL1201438
EFO:0000339,chronic myelogenous leukemia,2.0,CHEMBL1201438
EFO:0000384,Crohn's disease,2.0,CHEMBL1201438
EFO:0000403,diffuse large B-cell lymphoma,3.0,CHEMBL1201438
EFO:0000574,lymphoma,3.0,CHEMBL1201438
EFO:0000588,mesothelioma,1.0,CHEMBL1201438
EFO:0000765,AIDS,1.0,CHEMBL1201438
EFO:0001075,ovarian carcinoma,2.0,CHEMBL1201438
EFO:0001378,multiple myeloma,2.0,CHEMBL1201438
EFO:0001668,human papilloma virus infection,1.0,CHEMBL1201438
EFO:0003025,acute megakaryoblastic leukaemia,3.0,CHEMBL1201438
EFO:0003027,acute myeloblastic leukemia without maturation,3.0,CHEMBL1201438
EFO:0003029,acute basophilic leukemia,3.0,CHEMBL1201438
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL1201438
EFO:0003865,kidney neoplasm,3.0,CHEMBL1201438
EFO:0003869,breast neoplasm,3.0,CHEMBL1201438
EFO:0003893,ovarian neoplasm,2.0,CHEMBL1201438
EFO:0005846,cryoglobulinemia,1.0,CHEMBL1201438
EFO:0005952,non-Hodgkins lymphoma,2.0,CHEMBL1201438
EFO:0006859,head and neck malignant neoplasia,3.0,CHEMBL1201438
EFO:0006861,male breast carcinoma,2.0,CHEMBL1201438
EFO:1000785,Sezary's disease,1.0,CHEMBL1201438
EFO:1000984,inflammatory breast carcinoma,2.0,CHEMBL1201438
EFO:1001051,mycosis fungoides,1.0,CHEMBL1201438
EFO:1001264,"Anemia, Hemolytic, Autoimmune",1.0,CHEMBL1201438
EFO:1001471,Merkel cell skin cancer,1.0,CHEMBL1201438
EFO:1001779,chronic myelomonocytic leukemia,3.0,CHEMBL1201438
EFO:1001806,macrophage activation syndrome,1.0,CHEMBL1201438
HP:0004936,Venous thrombosis,3.0,CHEMBL2108893
EFO:0000546,injury,1.0,CHEMBL2108221
EFO:0003819,dental caries,2.0,CHEMBL2108221
EFO:0000389,cutaneous melanoma,2.0,CHEMBL2108905
EFO:0000621,neuroblastoma,1.0,CHEMBL2108905
EFO:0000691,sarcoma,1.0,CHEMBL2108905
HP:0100806,Sepsis,2.0,CHEMBL2108905
EFO:0007406,oral candidiasis,1.0,CHEMBL3989763
EFO:0000676,psoriasis,4.0,CHEMBL2108232
EFO:0005799,neonatal abstinence syndrome,3.0,CHEMBL2108918
EFO:0000341,chronic obstructive pulmonary disease,1.0,CHEMBL2106049
EFO:0004616,"osteoarthritis, knee",3.0,CHEMBL2108922
EFO:0003819,dental caries,3.0,CHEMBL2108924
EFO:0000612,myocardial infarction,1.0,CHEMBL2108243
EFO:0003884,chronic kidney disease,3.0,CHEMBL2108243
EFO:0000222,acute myeloid leukemia,2.0,CHEMBL2108931
EFO:0005952,non-Hodgkins lymphoma,2.0,CHEMBL2108931
EFO:0000574,lymphoma,2.0,CHEMBL2108975
EFO:0000095,chronic lymphocytic leukemia,2.0,CHEMBL2108252
EFO:0000403,diffuse large B-cell lymphoma,1.0,CHEMBL2108252
EFO:1001469,Mantle cell lymphoma,1.0,CHEMBL2108252
EFO:0000198,myelodysplastic syndrome,3.0,CHEMBL2108989
EFO:0000222,acute myeloid leukemia,3.0,CHEMBL2108989
EFO:0000565,leukemia,3.0,CHEMBL2108989
EFO:0004251,myeloproliferative disorder,3.0,CHEMBL2108989
EFO:0005952,non-Hodgkins lymphoma,3.0,CHEMBL2108989
EFO:1001052,myeloid sarcoma,3.0,CHEMBL2108989
EFO:0000764,HIV infection,1.0,CHEMBL2108995
EFO:0001668,human papilloma virus infection,2.0,CHEMBL2108264
EFO:0004260,bone disease,4.0,CHEMBL2109016
EFO:0003819,dental caries,1.0,CHEMBL2106388
EFO:0003843,pain,3.0,CHEMBL2106388
EFO:1001782,dental pulp exposure,2.0,CHEMBL2106388
EFO:0000220,acute lymphoblastic leukemia,1.0,CHEMBL2109042
EFO:0000616,neoplasm,1.0,CHEMBL2109042
EFO:0005222,avian influenza,3.0,CHEMBL2109042
HP:0001871,Abnormality of blood and blood-forming tissues,2.0,CHEMBL2109042
EFO:0000389,cutaneous melanoma,2.0,CHEMBL2109057
EFO:0000756,melanoma,2.0,CHEMBL2109057
EFO:0002617,metastatic melanoma,2.0,CHEMBL2109057
EFO:1001898,mucositis,1.0,CHEMBL2109060
EFO:0003827,pulmonary embolism,2.0,CHEMBL2109065
HP:0100806,Sepsis,4.0,CHEMBL2109065
EFO:0003882,osteoporosis,2.0,CHEMBL2109070
EFO:0003956,seasonal allergic rhinitis,3.0,CHEMBL2109070
EFO:1001353,Klebsiella Infections,1.0,CHEMBL2109070
HP:0001397,Hepatic steatosis,1.0,CHEMBL2109070
Orphanet:733,Familial adenomatous polyposis,2.0,CHEMBL2109070
EFO:0000678,pterygium,3.0,CHEMBL2108390
EFO:0003875,peripheral vascular disease,3.0,CHEMBL2108390
EFO:0005323,post-operative sign or symptom,3.0,CHEMBL2108390
EFO:1001896,lateral epicondylitis,2.0,CHEMBL2108390
EFO:0001421,liver disease,3.0,CHEMBL2109072
HP:0001871,Abnormality of blood and blood-forming tissues,2.0,CHEMBL2109072
EFO:0001378,multiple myeloma,1.0,CHEMBL2108396
EFO:0004599,acute graft vs. host disease,2.0,CHEMBL2108396
Orphanet:145,Hereditary breast and ovarian cancer syndrome,2.0,CHEMBL2365665
EFO:0000574,lymphoma,2.0,CHEMBL2109085
EFO:0000545,infertility,1.0,CHEMBL2108400
HP:0100806,Sepsis,3.0,CHEMBL2108402
EFO:0000183,Hodgkins lymphoma,2.0,CHEMBL2109092
EFO:0000574,lymphoma,3.0,CHEMBL2109092
EFO:0002687,ischemia reperfusion injury,2.0,CHEMBL2109092
EFO:0003928,necrotizing enterocolitis,1.0,CHEMBL2109092
EFO:0003964,hip fracture,3.0,CHEMBL2109092
EFO:0004220,chronic hepatitis C virus infection,3.0,CHEMBL2109092
EFO:0004273,scoliosis,3.0,CHEMBL2109092
EFO:0000094,B-cell acute lymphoblastic leukemia,2.0,CHEMBL2108404
EFO:0000403,diffuse large B-cell lymphoma,1.0,CHEMBL2108404
EFO:0000565,leukemia,2.0,CHEMBL2108404
EFO:0000574,lymphoma,3.0,CHEMBL2108404
EFO:0005952,non-Hodgkins lymphoma,2.0,CHEMBL2108404
EFO:0000095,chronic lymphocytic leukemia,2.0,CHEMBL2109121
EFO:0004227,Dengue Hemorrhagic Fever,3.0,CHEMBL2109121
EFO:0004249,meningococcal infection,3.0,CHEMBL2109121
EFO:0000699,Sjogren syndrome,1.0,CHEMBL1201431
EFO:0003097,empyema,3.0,CHEMBL1201431
EFO:0007486,sinusitis,3.0,CHEMBL1201431
HP:0012735,Cough,1.0,CHEMBL1201431
EFO:0000222,acute myeloid leukemia,3.0,CHEMBL2109128
EFO:0000403,diffuse large B-cell lymphoma,3.0,CHEMBL2109128
EFO:0000222,acute myeloid leukemia,3.0,CHEMBL2109134
EFO:0000389,cutaneous melanoma,2.0,CHEMBL2109134
EFO:0007402,onchocerciasis,4.0,CHEMBL2104415
EFO:0000279,azoospermia,2.0,CHEMBL2108427
EFO:0007208,Churg-Strauss syndrome,3.0,CHEMBL2108429
EFO:0000341,chronic obstructive pulmonary disease,2.0,CHEMBL1201599
EFO:0000544,infection,3.0,CHEMBL1201599
EFO:0000621,neuroblastoma,3.0,CHEMBL1201599
EFO:0000650,whooping cough,3.0,CHEMBL1201599
EFO:0000764,HIV infection,3.0,CHEMBL1201599
EFO:0001378,multiple myeloma,1.0,CHEMBL1201599
EFO:0002950,pregnancy,3.0,CHEMBL1201599
EFO:0003884,chronic kidney disease,3.0,CHEMBL1201599
EFO:0003929,relapsing-remitting multiple sclerosis,3.0,CHEMBL1201599
EFO:0004145,myopathy,1.0,CHEMBL1201599
EFO:0004149,neuropathy,3.0,CHEMBL1201599
EFO:0007454,postpoliomyelitis syndrome,3.0,CHEMBL1201599
EFO:0007498,Stiff-Person syndrome,3.0,CHEMBL1201599
EFO:1000868,chronic inflammatory demyelinating polyradiculoneuropathy,3.0,CHEMBL1201599
EFO:1001050,multiple system atrophy,2.0,CHEMBL1201599
HP:0040187,Neonatal sepsis,3.0,CHEMBL1201599
HP:0100543,Cognitive impairment,2.0,CHEMBL1201599
EFO:0000198,myelodysplastic syndrome,2.0,CHEMBL2109150
EFO:0000222,acute myeloid leukemia,2.0,CHEMBL2109150
EFO:0000565,leukemia,3.0,CHEMBL2109150
EFO:0001378,multiple myeloma,1.0,CHEMBL2109150
EFO:1001779,chronic myelomonocytic leukemia,1.0,CHEMBL2109150
EFO:1000644,newborn respiratory distress syndrome,2.0,CHEMBL1963685
EFO:1001037,meconium aspiration syndrome,3.0,CHEMBL1963685
EFO:0000095,chronic lymphocytic leukemia,2.0,CHEMBL2109151
EFO:0000565,leukemia,1.0,CHEMBL2109151
EFO:0000574,lymphoma,1.0,CHEMBL2109151
EFO:0000701,skin disease,1.0,CHEMBL2109152
EFO:0000274,atopic eczema,2.0,CHEMBL2109159
EFO:0000764,HIV infection,2.0,CHEMBL2109163
EFO:0001068,malaria,2.0,CHEMBL2109163
EFO:0003884,chronic kidney disease,3.0,CHEMBL2109163
EFO:0004197,hepatitis B virus infection,3.0,CHEMBL2109163
EFO:1001476,streptococcal infection,3.0,CHEMBL2109163
MP:0001914,hemorrhage,3.0,CHEMBL2108448
EFO:0001422,cirrhosis of liver,2.0,CHEMBL2109168
EFO:0000546,injury,3.0,CHEMBL2108451
EFO:1001459,diabetic foot,3.0,CHEMBL2108451
EFO:0000373,congestive heart failure,3.0,CHEMBL2109172
EFO:0004269,cardiac arrhythmia,3.0,CHEMBL2109172
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL2108459
EFO:1000893,denture stomatitis,2.0,CHEMBL2108463
HP:0003124,Hypercholesterolemia,2.0,CHEMBL2108463
EFO:0003819,dental caries,3.0,CHEMBL2108465
EFO:0003882,osteoporosis,2.0,CHEMBL2108465
EFO:0005406,colorectal adenoma,1.0,CHEMBL2108465
EFO:0005854,allergic rhinitis,2.0,CHEMBL2108465
EFO:1001216,tooth disease,2.0,CHEMBL2108465
EFO:0004714,sexual dysfunction,2.0,CHEMBL2108466
EFO:0007537,vestibular neuronitis,3.0,CHEMBL2108466
EFO:0000616,neoplasm,1.0,CHEMBL2108470
EFO:0004286,venous thromboembolism,3.0,CHEMBL2109204
HP:0004936,Venous thrombosis,3.0,CHEMBL2109204
EFO:0000588,mesothelioma,3.0,CHEMBL2108479
EFO:0000650,whooping cough,3.0,CHEMBL2109219
EFO:0000772,pneumococcal infection,1.0,CHEMBL2109219
EFO:0005593,tetanus,3.0,CHEMBL2109219
EFO:0000095,chronic lymphocytic leukemia,2.0,CHEMBL2109220
EFO:0000764,HIV infection,1.0,CHEMBL2109220
EFO:0004227,Dengue Hemorrhagic Fever,3.0,CHEMBL2109220
EFO:0002618,pancreatic carcinoma,2.0,CHEMBL2007641
EFO:0002916,esophageal carcinoma,3.0,CHEMBL2007641
EFO:0006861,male breast carcinoma,1.0,CHEMBL2007641
EFO:1000984,inflammatory breast carcinoma,3.0,CHEMBL2007641
EFO:0007204,chickenpox,3.0,CHEMBL2109225
EFO:1002025,measles,2.0,CHEMBL2109225
EFO:0000180,HIV-1 infection,2.0,CHEMBL2107881
EFO:0000519,glioblastoma multiforme,2.0,CHEMBL2107881
EFO:0000574,lymphoma,2.0,CHEMBL2107881
EFO:0000621,neuroblastoma,2.0,CHEMBL2107881
EFO:0000681,renal cell carcinoma,2.0,CHEMBL2107881
EFO:0000756,melanoma,3.0,CHEMBL2107881
EFO:0000764,HIV infection,2.0,CHEMBL2107881
EFO:0000770,malignant pleural mesothelioma,2.0,CHEMBL2107881
EFO:0001378,multiple myeloma,1.0,CHEMBL2107881
EFO:0004252,nasopharyngeal neoplasm,2.0,CHEMBL2107881
EFO:0004265,peripheral arterial disease,2.0,CHEMBL2107881
EFO:0007149,appendicitis,2.0,CHEMBL2107881
EFO:0000668,preeclampsia,1.0,CHEMBL2107882
EFO:1000729,loiasis,2.0,CHEMBL2107884
EFO:0000612,myocardial infarction,4.0,CHEMBL2107885
EFO:0000712,stroke,2.0,CHEMBL2107885
EFO:0000764,HIV infection,2.0,CHEMBL2107909
EFO:0000676,psoriasis,2.0,CHEMBL2107910
EFO:0001075,ovarian carcinoma,3.0,CHEMBL2107917
EFO:0003893,ovarian neoplasm,3.0,CHEMBL2107917
EFO:0002618,pancreatic carcinoma,2.0,CHEMBL2108074
EFO:0000274,atopic eczema,3.0,CHEMBL2108076
EFO:0000676,psoriasis,1.0,CHEMBL2108078
EFO:0000545,infertility,3.0,CHEMBL2108080
HP:0004418,Thrombophlebitis,3.0,CHEMBL2108080
EFO:1001216,tooth disease,3.0,CHEMBL1909079
EFO:0000713,subarachnoid hemorrhage,2.0,CHEMBL2108866
EFO:0001068,malaria,1.0,CHEMBL2108106
EFO:0000095,chronic lymphocytic leukemia,2.0,CHEMBL2108875
EFO:0000389,cutaneous melanoma,1.0,CHEMBL2108875
EFO:0000544,infection,3.0,CHEMBL2108875
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL2108875
EFO:0001378,multiple myeloma,2.0,CHEMBL2108875
EFO:0004227,Dengue Hemorrhagic Fever,3.0,CHEMBL2108875
EFO:0004249,meningococcal infection,3.0,CHEMBL2108875
EFO:0006859,head and neck malignant neoplasia,1.0,CHEMBL2108875
EFO:1001040,meningococcal meningitis,3.0,CHEMBL2108875
EFO:0002687,ischemia reperfusion injury,2.0,CHEMBL2108110
EFO:0003818,lung disease,3.0,CHEMBL2108110
EFO:0005681,Staphylococcus aureus infection,2.0,CHEMBL2108110
EFO:1001923,varicose ulcer,3.0,CHEMBL2108110
EFO:0001064,Down syndrome,3.0,CHEMBL2108878
EFO:0003144,heart failure,3.0,CHEMBL2108878
EFO:0001062,cytomegalovirus infection,1.0,CHEMBL2108881
EFO:1001302,Cytomegalovirus Retinitis,2.0,CHEMBL2108881
EFO:0000565,leukemia,1.0,CHEMBL2108742
EFO:0000574,lymphoma,1.0,CHEMBL2108742
EFO:0003884,chronic kidney disease,1.0,CHEMBL2108742
EFO:1001355,Laryngopharyngeal Reflux,3.0,CHEMBL2108744
EFO:0003843,pain,1.0,CHEMBL2108751
EFO:0000546,injury,3.0,CHEMBL2108764
EFO:0005761,lupus nephritis,2.0,CHEMBL2108767
EFO:0000712,stroke,3.0,CHEMBL2108131
EFO:0005762,neuropathic pain,3.0,CHEMBL2108134
EFO:0000400,diabetes mellitus,3.0,CHEMBL2108780
EFO:1000906,dry eye syndrome,3.0,CHEMBL2108780
EFO:0000618,nervous system disease,2.0,CHEMBL2108791
EFO:0004278,sudden cardiac arrest,3.0,CHEMBL2108791
EFO:1000637,acute respiratory distress syndrome,1.0,CHEMBL2108791
EFO:0003106,pneumonia,3.0,CHEMBL2108792
HP:0004936,Venous thrombosis,3.0,CHEMBL2108147
EFO:0000373,congestive heart failure,3.0,CHEMBL2103920
EFO:0000764,HIV infection,2.0,CHEMBL2105801
EFO:0004211,Hypertriglyceridemia,2.0,CHEMBL2105804
EFO:0004911,familial hypercholesterolemia,2.0,CHEMBL2105804
EFO:0000771,bacterial disease,4.0,CHEMBL2103929
EFO:0003894,acne,3.0,CHEMBL2103929
EFO:0000384,Crohn's disease,2.0,CHEMBL2108811
EFO:0000574,lymphoma,1.0,CHEMBL2108811
EFO:0000274,atopic eczema,1.0,CHEMBL2108816
EFO:0000734,vitamin B12 deficiency,2.0,CHEMBL2359370
EFO:0005547,dengue disease,1.0,CHEMBL2105829
EFO:0003843,pain,2.0,CHEMBL2105842
MP:0001845,inflammation,1.0,CHEMBL3182320
EFO:0007147,anogenital venereal wart,3.0,CHEMBL2108161
EFO:0007305,hepatitis A virus infection,3.0,CHEMBL2108822
EFO:0003106,pneumonia,2.0,CHEMBL2105862
EFO:1001904,oral mucositis,3.0,CHEMBL2105862
EFO:0002939,medulloblastoma,1.0,CHEMBL2105864
EFO:0007228,cryptococcal meningitis,1.0,CHEMBL2105864
EFO:0005687,fibromyalgia,2.0,CHEMBL2105872
EFO:0005323,post-operative sign or symptom,3.0,CHEMBL3349523
EFO:0000771,bacterial disease,2.0,CHEMBL3833378
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL2103979
EFO:0000764,HIV infection,1.0,CHEMBL2103979
EFO:0001642,lymphoid neoplasm,1.0,CHEMBL2103979
EFO:0004220,chronic hepatitis C virus infection,3.0,CHEMBL2103979
EFO:0004239,chronic hepatitis B virus infection,1.0,CHEMBL2103979
HP:0100806,Sepsis,3.0,CHEMBL2103979
EFO:1000948,gastroparesis,2.0,CHEMBL2105890
EFO:0000616,neoplasm,1.0,CHEMBL2105902
EFO:0005761,lupus nephritis,3.0,CHEMBL2108835
Orphanet:903,Von Willebrand disease,4.0,CHEMBL2108175
EFO:0000764,HIV infection,1.0,CHEMBL2108842
EFO:0007444,Plasmodium falciparum malaria,1.0,CHEMBL3833315
EFO:1001413,Respiratory Syncytial Virus Infection,2.0,CHEMBL3833315
EFO:0000537,hypertension,3.0,CHEMBL2104038
EFO:0003869,breast neoplasm,3.0,CHEMBL2105987
EFO:0001068,malaria,4.0,CHEMBL307261
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL307261
EFO:0007444,Plasmodium falciparum malaria,3.0,CHEMBL307261
EFO:0007445,Plasmodium vivax malaria,3.0,CHEMBL307261
EFO:0003768,nicotine dependence,2.0,CHEMBL3989573
EFO:1001313,Enterobacteriaceae Infections,3.0,CHEMBL2106065
EFO:0000771,bacterial disease,2.0,CHEMBL2106071
EFO:0003819,dental caries,1.0,CHEMBL2106111
EFO:0003882,osteoporosis,3.0,CHEMBL2106119
EFO:0004149,neuropathy,1.0,CHEMBL2106119
HP:0002901,Hypocalcemia,4.0,CHEMBL2106119
EFO:0003819,dental caries,1.0,CHEMBL6067969
EFO:1000760,rosacea,1.0,CHEMBL2106191
